userID,TrID,rowID,colID,utc
0,172,395,745,1275210428
0,173,396,752,1276972822
0,174,394,752,1277132682
0,175,394,752,1277223350
0,176,390,753,1277487939
0,177,394,752,1277568848
0,178,404,756,1277628047
0,178,394,753,1277630093
0,179,396,752,1277717923
0,180,394,747,1277785777
0,181,395,745,1277820721
0,182,395,745,1277960917
0,182,396,748,1277975622
0,182,390,753,1277992335
0,183,394,752,1278079632
0,184,397,749,1278162746
0,185,404,756,1278227074
0,186,394,752,1278262499
0,187,431,747,1278408730
0,187,395,745,1278414204
0,188,395,745,1278512509
0,189,388,755,1278581387
0,189,392,748,1278598326
0,190,395,753,1278667068
0,191,396,748,1278927089
0,191,394,752,1278948106
0,192,392,748,1279044499
0,193,404,755,1279101969
0,194,372,760,1279274463
0,195,394,752,1279382213
0,196,392,751,1279548619
0,197,402,733,1279618929
0,198,395,745,1279800660
0,199,395,745,1279860751
0,199,396,748,1279876587
0,199,410,748,1279895103
0,199,424,741,1279903110
0,199,430,753,1279907922
0,200,404,756,1280042506
0,200,397,749,1280047843
0,200,394,752,1280067719
0,200,394,753,1280079538
0,201,399,748,1280136189
0,202,393,748,1280582584
0,202,395,753,1280595253
0,202,394,753,1280601165
0,203,404,756,1280647162
0,203,404,764,1280654902
0,204,396,748,1280770188
0,205,388,755,1280928472
0,206,388,755,1281014451
0,207,394,752,1281202432
0,208,383,748,1281254968
0,209,396,750,1281324579
0,210,399,748,1281623573
0,210,395,745,1281628814
0,211,404,755,1281948817
0,212,399,748,1282405472
0,213,404,756,1282460507
0,213,422,759,1282467604
0,213,397,749,1282473933
0,214,395,745,1282542987
0,215,395,753,1282642425
0,216,396,745,1282673666
0,217,395,745,1282723759
0,217,409,749,1282734336
0,218,395,745,1282885260
0,219,393,745,1282917067
0,219,395,745,1282921662
0,220,396,752,1282990851
0,221,395,753,1283012578
0,221,395,753,1283013535
0,222,396,752,1283100477
0,223,394,752,1283179295
0,224,396,750,1283229446
0,224,399,748,1283250100
0,224,395,745,1283252150
0,224,394,752,1283270293
0,225,392,751,1283770389
0,226,395,753,1283955891
0,227,399,748,1284055492
0,228,395,745,1284097341
0,229,410,748,1284191925
0,230,404,756,1284273103
0,231,394,747,1284458869
0,231,394,747,1284460478
0,231,410,748,1284478548
0,231,399,751,1284481818
0,231,394,752,1284487057
0,232,397,746,1284565346
0,233,394,752,1284913295
0,234,392,751,1285083082
0,234,394,752,1285090382
0,235,398,744,1285146785
0,235,395,745,1285155301
0,235,402,733,1285164337
0,236,399,748,1285253094
0,237,392,747,1285396358
0,238,395,753,1285427413
0,238,395,753,1285427680
0,239,396,750,1285647929
0,239,394,748,1285662294
0,240,405,746,1285686133
0,240,399,748,1285693786
0,241,392,751,1285767546
0,241,388,755,1285775388
0,242,395,745,1285818486
0,242,397,745,1285839708
0,243,390,753,1285989437
0,244,397,745,1286016878
0,244,397,745,1286020934
0,244,465,795,1286032302
0,245,388,755,1286116594
0,246,392,744,1286185439
0,246,396,749,1286189422
0,246,392,751,1286200197
0,246,388,755,1286202267
0,246,388,755,1286212959
0,247,396,748,1286290741
0,247,392,751,1286292916
0,248,426,752,1286341602
0,248,428,748,1286356366
0,249,393,748,1286529134
0,250,392,751,1286600943
0,251,388,755,1286643040
0,252,390,753,1286691550
0,252,404,756,1286693936
0,253,394,753,1286723182
0,254,389,754,1286813894
0,254,388,755,1286818766
0,255,395,730,1287058069
0,256,395,730,1287319693
0,257,395,730,1287367335
1,0,477,468,1277961562
1,1,483,486,1278169376
1,2,481,485,1278230666
1,2,481,485,1278230750
1,3,477,468,1278493586
1,3,477,468,1278493852
1,3,477,468,1278493872
1,3,477,468,1278493902
1,4,477,468,1278576082
1,4,477,468,1278577921
1,4,458,489,1278599297
1,5,477,468,1278680632
1,5,477,468,1278680661
1,6,472,475,1278853617
1,6,472,475,1278853645
1,6,472,475,1278853662
1,6,472,476,1278853674
1,6,473,475,1278853695
1,6,472,475,1278853714
1,6,472,476,1278853729
1,7,472,475,1278942481
1,8,477,468,1279003553
1,8,477,468,1279003633
1,9,477,468,1279094462
1,9,477,468,1279094487
1,9,477,468,1279094501
1,9,475,476,1279095467
1,9,474,475,1279095517
1,10,468,470,1279184678
1,10,477,468,1279193849
1,11,477,468,1279269668
1,12,458,494,1279376171
1,13,471,481,1279722065
1,13,471,481,1279722137
1,14,477,468,1279787652
1,15,477,468,1279861505
1,16,477,479,1279956331
1,16,477,479,1279957999
1,17,479,477,1280050071
1,18,477,468,1280124493
1,19,477,468,1280156153
1,20,211,853,1280560460
1,20,211,853,1280560479
1,20,212,853,1280560491
1,20,211,853,1280560504
1,20,211,852,1280560532
1,20,206,845,1280563548
1,21,479,477,1280937572
1,22,477,468,1281330518
1,22,477,468,1281330572
1,22,477,468,1281330617
1,23,479,477,1281429767
1,24,473,477,1281514113
1,24,473,477,1281514181
1,24,473,477,1281514201
1,25,477,472,1281538074
1,25,471,481,1281538255
1,26,477,468,1282022115
1,26,477,468,1282022197
1,26,477,468,1282022255
1,26,479,477,1282031191
1,27,447,545,1282221820
1,27,462,492,1282237913
1,27,462,491,1282237932
1,27,464,492,1282237969
1,27,465,493,1282238034
1,28,462,492,1282298850
1,28,462,491,1282298876
1,28,462,491,1282298890
1,28,464,492,1282298922
1,29,477,479,1282379950
1,29,477,479,1282380365
1,29,477,479,1282380721
1,29,455,498,1282400848
1,29,455,497,1282400872
1,29,455,496,1282400911
1,29,454,497,1282401001
1,29,455,499,1282401050
1,29,455,495,1282401115
1,29,464,492,1282408983
1,29,462,492,1282409009
1,29,462,491,1282409026
1,30,477,468,1282538515
1,30,477,468,1282538625
1,30,477,468,1282538640
1,30,477,468,1282538651
1,30,477,467,1282538660
1,30,477,468,1282538670
1,30,477,468,1282538686
1,30,477,468,1282538696
1,30,477,468,1282538714
1,30,477,468,1282538731
1,30,477,468,1282538742
1,30,477,468,1282538754
1,30,477,468,1282560073
1,30,477,467,1282560105
1,30,477,468,1282560147
1,30,477,468,1282560166
1,30,477,468,1282560176
1,30,477,468,1282560187
1,30,477,467,1282560206
1,30,478,468,1282560219
1,31,477,468,1282646691
1,31,477,468,1282646721
1,32,479,477,1282812030
1,32,479,477,1282812065
1,32,479,477,1282812082
1,32,460,491,1282832605
1,32,457,490,1282832625
1,33,481,473,1282898311
1,33,471,481,1282917873
1,34,457,491,1283004369
1,35,475,491,1283090821
1,36,466,495,1283250112
1,36,458,490,1283264869
1,37,471,481,1283350543
1,38,477,468,1283496981
1,38,477,468,1283497018
1,38,477,468,1283497034
1,38,477,468,1283497044
1,38,477,468,1283497054
1,38,477,468,1283497062
1,38,477,468,1283497073
1,38,477,468,1283497085
1,38,477,468,1283497094
1,38,477,468,1283497105
1,38,477,468,1283497116
1,39,457,491,1283575820
1,39,457,491,1283575839
1,39,464,480,1283591149
1,39,464,480,1283591199
1,40,478,466,1283765014
1,40,478,466,1283770863
1,40,457,492,1283783172
1,40,457,492,1283783228
1,40,457,492,1283783390
1,40,457,492,1283783467
1,41,477,468,1283835668
1,42,477,468,1283922117
1,42,474,467,1283934220
1,43,477,480,1284626835
1,44,479,477,1284713595
1,45,472,494,1284821654
1,45,472,494,1284821696
1,46,479,477,1284972918
1,47,468,500,1285053580
1,47,395,730,1285059155
1,47,395,729,1285059181
1,48,395,730,1285224977
1,49,476,479,1285494489
1,50,477,468,1285678757
1,51,477,468,1285836748
1,52,383,460,1286012992
1,53,481,485,1286114658
1,54,477,468,1286167134
1,54,477,468,1286167157
1,55,477,468,1286354242
1,56,478,467,1286443354
1,57,468,470,1286633013
1,58,472,480,1286978716
1,58,471,481,1286979090
1,59,458,489,1287152792
1,59,456,493,1287153629
1,60,457,489,1287223877
2,0,204,193,1277822357
2,0,244,151,1277826084
2,0,243,152,1277827171
2,0,243,152,1277830424
2,0,240,163,1277831877
2,0,240,165,1277832321
2,1,204,193,1277888765
2,2,204,193,1277976486
2,3,243,153,1277998730
2,4,204,193,1278079882
2,5,229,193,1278157903
2,5,230,194,1278162233
2,5,230,195,1278162268
2,5,230,193,1278162291
2,5,230,194,1278162365
2,5,240,162,1278178869
2,6,196,271,1278336537
2,6,171,314,1278338887
2,7,204,193,1278391821
2,8,205,193,1278414115
2,8,224,251,1278435572
2,9,204,193,1278668401
2,9,203,192,1278668784
2,10,264,256,1278770181
2,10,264,256,1278772071
2,11,214,202,1278839115
2,11,214,202,1278839207
2,11,214,203,1278841713
2,11,228,194,1278845096
2,11,229,194,1278845199
2,11,230,194,1278845317
2,11,230,194,1278845332
2,11,230,194,1278845357
2,12,204,193,1278910231
2,13,243,153,1278954406
2,14,213,192,1278996991
2,15,214,202,1279083137
2,15,214,201,1279083149
2,15,214,202,1279083178
2,15,214,201,1279083191
2,15,214,202,1279083212
2,15,214,202,1279083269
2,16,205,193,1279105083
2,16,204,193,1279105095
2,16,204,193,1279105120
2,16,244,151,1279120683
2,16,243,151,1279120950
2,16,243,152,1279120968
2,16,243,151,1279121021
2,16,243,151,1279121640
2,16,243,152,1279125011
2,16,243,152,1279125035
2,16,243,153,1279125102
2,16,243,152,1279128138
2,16,243,152,1279128157
2,17,214,202,1279168912
2,17,214,202,1279168954
2,18,204,193,1279255805
2,19,265,181,1279365296
2,19,272,182,1279370293
2,19,273,182,1279370503
2,19,213,200,1279376342
2,20,214,192,1279449093
2,20,219,176,1279452937
2,20,229,194,1279458051
2,20,214,202,1279470832
2,20,214,202,1279470892
2,21,204,193,1279515035
2,22,205,192,1279539149
2,23,204,193,1279622564
2,24,205,193,1279799453
2,24,204,193,1279801670
2,25,204,193,1279860690
2,26,213,282,1279969975
2,26,88,500,1279978182
2,26,89,501,1279978260
2,26,149,389,1279983627
2,26,220,176,1279991873
2,27,226,248,1280056803
2,27,220,182,1280063818
2,27,221,182,1280063860
2,27,213,203,1280066987
2,28,204,193,1280119888
2,29,203,192,1280142060
2,29,203,192,1280142079
2,29,203,192,1280142105
2,30,204,193,1280225551
2,30,206,192,1280242033
2,30,229,194,1280243041
2,30,230,194,1280243208
2,30,230,194,1280243241
2,30,230,194,1280243269
2,30,230,194,1280243292
2,31,204,193,1280307325
2,31,205,192,1280314608
2,31,204,193,1280320454
2,31,244,151,1280339017
2,32,204,193,1280379065
2,33,205,193,1280404487
2,33,204,193,1280404514
2,33,214,192,1280417467
2,34,204,193,1280465921
2,35,213,279,1280503134
2,35,213,280,1280507595
2,35,172,353,1280509799
2,35,171,351,1280509849
2,35,172,353,1280509899
2,35,91,492,1280512432
2,35,89,495,1280512462
2,35,88,498,1280512527
2,35,88,500,1280512550
2,35,81,518,1280512948
2,35,80,520,1280512973
2,35,67,540,1280513667
2,35,67,539,1280513752
2,35,65,541,1280514033
2,35,22,531,1280515369
2,36,22,531,1280582902
2,36,20,532,1280587569
2,36,21,526,1280588530
2,36,21,524,1280588563
2,36,25,521,1280588798
2,37,22,528,1280656806
2,37,65,540,1280658926
2,37,64,540,1280659040
2,37,172,353,1280663385
2,37,217,205,1280666861
2,37,217,205,1280666913
2,38,204,193,1280725176
2,39,213,193,1280757890
2,39,212,193,1280757961
2,39,214,202,1280758332
2,39,214,201,1280758444
2,39,214,202,1280758512
2,39,213,202,1280768836
2,39,214,202,1280769178
2,40,204,193,1280815429
2,40,213,193,1280815853
2,40,214,202,1280816294
2,40,214,201,1280816341
2,40,214,202,1280816352
2,41,213,193,1280897357
2,41,204,193,1280904961
2,42,204,193,1280987082
2,43,214,202,1281009540
2,43,214,202,1281009607
2,44,204,193,1281080643
2,45,149,389,1281161834
2,46,8,702,1281201241
2,46,9,702,1281202403
2,46,9,703,1281202452
2,46,89,495,1281207397
2,46,144,401,1281210048
2,47,236,179,1281253022
2,47,238,173,1281255146
2,47,238,173,1281255188
2,47,238,174,1281256441
2,47,214,202,1281272638
2,47,214,202,1281272662
2,47,214,202,1281281997
2,48,214,202,1281352326
2,48,214,202,1281352362
2,49,214,202,1281427505
2,49,214,202,1281427517
2,50,204,193,1281450850
2,50,204,193,1281450880
2,50,204,193,1281450891
2,50,210,180,1281451591
2,51,214,202,1281520989
2,51,214,202,1281521001
2,51,204,193,1281537283
2,52,214,202,1281588315
2,53,204,193,1281676958
2,53,214,202,1281694529
2,53,214,202,1281694554
2,53,202,193,1281695853
2,54,214,202,1281862448
2,54,214,202,1281862466
2,54,221,193,1281868240
2,54,229,194,1281868826
2,54,230,194,1281868901
2,54,230,194,1281868934
2,54,214,203,1281876779
2,54,213,200,1281878427
2,55,203,192,1281955312
2,55,204,193,1281955812
2,56,203,192,1282034135
2,56,204,193,1282039248
2,56,212,192,1282057239
2,56,214,201,1282057972
2,56,229,194,1282059749
2,57,214,201,1282106360
2,57,212,192,1282106777
2,57,204,193,1282108408
2,57,203,192,1282117326
2,57,202,193,1282123562
2,57,212,192,1282140370
2,57,214,201,1282140849
2,57,214,202,1282140876
2,57,214,202,1282140888
2,57,214,202,1282144976
2,57,215,204,1282147859
2,57,213,202,1282147880
2,57,213,203,1282147922
2,58,214,201,1282192775
2,58,212,192,1282193135
2,58,204,193,1282205245
2,58,206,192,1282218608
2,58,208,193,1282227042
2,58,212,192,1282227150
2,58,238,173,1282228559
2,58,238,173,1282228591
2,58,238,173,1282228631
2,58,238,173,1282228671
2,58,238,173,1282228701
2,58,238,173,1282228718
2,58,239,173,1282228751
2,58,238,173,1282228789
2,58,238,173,1282228822
2,58,238,173,1282228834
2,58,238,173,1282228857
2,58,238,173,1282228885
2,58,238,173,1282228907
2,58,238,173,1282228927
2,58,238,173,1282228943
2,58,238,173,1282228970
2,58,237,173,1282229788
2,58,238,174,1282230774
2,58,238,171,1282232015
2,58,238,173,1282232086
2,58,238,173,1282232189
2,58,238,173,1282232223
2,58,238,173,1282232269
2,58,238,173,1282232314
2,58,238,173,1282232595
2,58,238,173,1282232605
2,58,238,173,1282232617
2,58,238,173,1282232652
2,58,208,193,1282238348
2,58,212,192,1282238487
2,58,214,201,1282238967
2,59,214,201,1282278568
2,59,212,192,1282278886
2,59,204,193,1282290290
2,59,212,192,1282290645
2,59,214,202,1282291136
2,59,214,201,1282291185
2,59,214,202,1282291198
2,60,207,193,1282317471
2,60,212,192,1282317556
2,60,214,201,1282318010
2,60,214,201,1282318026
2,60,215,200,1282318044
2,61,213,202,1282375615
2,61,214,202,1282375642
2,61,214,201,1282375669
2,61,265,181,1282377155
2,61,261,184,1282377249
2,61,263,183,1282377607
2,61,262,183,1282377648
2,61,262,183,1282377749
2,61,262,183,1282377764
2,61,262,183,1282377803
2,61,262,183,1282377844
2,61,262,183,1282377853
2,61,244,150,1282390052
2,61,244,150,1282390083
2,61,244,149,1282390130
2,61,244,149,1282390180
2,61,243,151,1282390256
2,61,243,151,1282390311
2,61,244,151,1282390339
2,61,243,152,1282391218
2,61,243,153,1282391285
2,61,243,153,1282391307
2,61,240,163,1282393069
2,61,240,164,1282393280
2,61,240,164,1282393645
2,61,240,164,1282393678
2,61,238,171,1282394818
2,61,238,173,1282394826
2,61,238,173,1282394888
2,61,238,173,1282394924
2,61,239,173,1282394944
2,61,238,173,1282394959
2,61,238,173,1282394999
2,61,238,173,1282395015
2,61,238,173,1282395030
2,61,238,173,1282395037
2,61,238,173,1282395043
2,61,238,173,1282395052
2,61,238,173,1282395068
2,61,238,173,1282395085
2,61,238,173,1282395108
2,61,234,183,1282396727
2,61,235,183,1282396770
2,61,234,183,1282396871
2,61,231,192,1282397544
2,61,231,192,1282397626
2,61,231,192,1282397643
2,61,231,193,1282397658
2,61,230,193,1282397715
2,61,231,193,1282397760
2,61,215,202,1282404073
2,61,214,202,1282404083
2,61,214,201,1282404099
2,61,212,192,1282409471
2,62,248,219,1282468274
2,62,241,207,1282471997
2,62,241,208,1282472010
2,62,241,208,1282472027
2,62,242,207,1282472056
2,62,241,207,1282472129
2,62,236,196,1282474179
2,62,235,196,1282474202
2,62,236,196,1282474305
2,62,238,173,1282476531
2,62,238,173,1282476538
2,62,238,174,1282476558
2,62,238,174,1282476581
2,62,238,173,1282476595
2,62,237,173,1282476635
2,62,238,173,1282476679
2,62,238,173,1282476712
2,62,238,173,1282476720
2,62,238,173,1282476734
2,62,238,173,1282476766
2,62,238,173,1282476775
2,62,238,173,1282476792
2,62,238,173,1282476799
2,62,214,201,1282488267
2,62,214,202,1282488287
2,62,205,192,1282489141
2,62,204,193,1282491654
2,62,203,192,1282491702
2,62,212,192,1282492311
2,63,214,201,1282538407
2,63,214,202,1282538423
2,63,212,192,1282538796
2,63,204,193,1282539085
2,63,203,192,1282560526
2,63,205,193,1282560580
2,63,210,180,1282575885
2,63,210,180,1282576054
2,63,210,180,1282576082
2,63,210,180,1282576099
2,63,210,180,1282576118
2,63,210,180,1282576157
2,63,210,180,1282576170
2,63,210,180,1282576225
2,63,210,179,1282583311
2,63,211,179,1282583328
2,63,210,181,1282583364
2,63,210,181,1282583397
2,63,210,181,1282583422
2,63,210,181,1282583452
2,63,210,181,1282583472
2,63,209,181,1282583498
2,63,219,185,1282585821
2,63,220,184,1282585846
2,63,214,202,1282586275
2,63,214,201,1282586297
2,63,214,202,1282586331
2,63,214,202,1282586395
2,64,214,201,1282625161
2,64,212,192,1282625457
2,64,204,193,1282625769
2,65,212,192,1282658598
2,65,238,174,1282659423
2,65,238,174,1282659435
2,65,238,173,1282659454
2,65,240,164,1282659581
2,65,243,153,1282659988
2,65,243,153,1282660013
2,65,243,152,1282660027
2,65,243,151,1282660045
2,65,244,151,1282660075
2,65,243,151,1282660126
2,65,244,150,1282660150
2,65,244,150,1282660161
2,65,244,149,1282668691
2,65,244,149,1282668746
2,65,217,205,1282672150
2,66,214,202,1282711844
2,66,214,201,1282711883
2,66,212,192,1282712186
2,66,204,193,1282732057
2,66,212,192,1282744594
2,66,214,202,1282745102
2,66,214,201,1282745187
2,66,214,202,1282745214
2,66,214,202,1282745268
2,66,214,202,1282754740
2,66,214,202,1282758866
2,66,214,201,1282758882
2,67,214,200,1282798248
2,67,214,202,1282798268
2,67,214,201,1282798282
2,67,212,192,1282798571
2,67,204,193,1282813715
2,68,212,192,1282837663
2,68,213,192,1282837706
2,68,213,192,1282837753
2,68,238,172,1282838908
2,68,238,172,1282838948
2,68,239,171,1282838982
2,68,239,170,1282839029
2,69,214,200,1282884440
2,69,214,201,1282884450
2,69,214,202,1282884458
2,69,212,192,1282884757
2,70,205,192,1282924105
2,70,212,192,1282924470
2,70,214,200,1282924883
2,70,214,202,1282924892
2,71,229,194,1282988928
2,71,239,202,1282989682
2,71,236,196,1282992855
2,71,243,152,1282996765
2,71,243,152,1282996838
2,71,243,153,1282996856
2,71,243,151,1282996879
2,71,243,151,1282996945
2,71,243,153,1282996955
2,71,244,150,1282997431
2,71,244,150,1282997630
2,71,244,149,1282997647
2,71,244,149,1282997986
2,71,245,148,1282998117
2,71,248,151,1282998445
2,71,238,173,1283001499
2,71,238,173,1283001537
2,71,238,173,1283001616
2,71,238,173,1283001653
2,71,238,173,1283001682
2,71,238,173,1283001706
2,71,238,173,1283001717
2,71,238,173,1283001759
2,71,238,173,1283001812
2,71,238,173,1283001841
2,71,265,181,1283006373
2,71,263,183,1283006425
2,71,278,180,1283007191
2,71,277,181,1283007645
2,71,277,181,1283007661
2,71,218,211,1283009964
2,71,214,202,1283010581
2,71,214,200,1283010738
2,71,214,201,1283011959
2,71,213,201,1283012065
2,72,214,200,1283072079
