userID,TrID,rowID,colID,utc
0,75,8,133,1343135445
0,76,180,63,1343437644
0,76,46,73,1343455339
0,77,88,107,1343578239
0,78,88,110,1344477478
0,78,73,126,1344478907
0,78,72,120,1344485109
0,79,81,61,1344563103
0,80,85,110,1344788315
0,81,89,114,1345132444
0,82,89,109,1345425480
0,83,82,110,1346861010
0,84,68,103,1347205216
0,85,73,126,1347508658
0,86,62,100,1350004684
0,87,89,114,1350920433
0,88,73,104,1351007668
0,89,68,103,1351092073
0,90,46,73,1351142786
0,91,85,110,1351179321
0,92,80,108,1351213923
0,93,161,180,1351298271
0,93,158,181,1351298692
0,94,87,110,1351440166
0,94,83,104,1351451357
0,94,82,93,1351451919
0,94,80,108,1351473328
0,94,68,103,1351481830
0,95,68,103,1351612167
0,95,82,100,1351625152
0,95,76,93,1351625569
0,95,78,101,1351626576
0,96,80,108,1351648854
0,97,68,103,1351699804
0,97,87,105,1351712477
0,97,82,93,1351713012
0,98,68,103,1351783055
0,98,87,105,1351799255
0,99,46,73,1352091239
0,100,87,110,1352253506
0,100,89,107,1352260416
0,101,62,100,1352735773
0,101,76,92,1352748746
0,102,36,51,1352993349
0,103,68,103,1353340371
0,104,68,103,1353379978
0,105,89,114,1353462824
0,106,60,89,1353512585
0,106,88,107,1353526274
0,107,73,104,1353859743
0,108,62,100,1353894151
0,109,68,103,1353944997
0,110,46,73,1354118158
0,110,45,72,1354118589
0,111,129,49,1354315885
0,112,78,101,1354465149
0,112,79,96,1354475525
0,113,68,103,1354551043
0,114,76,92,1354637611
0,114,79,96,1354637944
0,114,83,104,1354638174
0,115,44,78,1354926536
0,116,87,110,1355068887
0,117,68,103,1355242034
0,118,84,107,1355761155
0,119,75,106,1355797731
0,120,89,114,1356058147
0,121,44,78,1356142874
0,122,186,124,1356573735
0,122,191,111,1356589108
0,123,68,103,1356624629
0,124,76,92,1357501468
0,125,89,109,1357525882
0,125,92,117,1357527565
0,126,54,90,1357610602
0,126,43,78,1357612557
0,127,68,95,1357745991
0,127,79,96,1357746503
0,128,75,106,1357786470
0,129,92,117,1358299456
0,130,89,114,1358390998
0,131,45,72,1358438618
0,132,75,106,1358819601
0,132,46,73,1358824519
0,133,53,89,1359301827
0,133,70,103,1359302699
0,134,39,104,1359352017
0,135,89,109,1359426868
0,135,89,114,1359432449
0,136,89,114,1359520080
0,137,78,101,1359560585
0,138,78,101,1359648825
0,139,71,132,1359849183
0,140,60,89,1360162259
0,140,76,92,1360163237
0,140,73,90,1360180069
0,141,87,113,1360286781
0,142,13,15,1360596544
0,142,78,101,1360598667
0,143,53,89,1360684137
0,143,62,100,1360684887
0,143,79,110,1360685691
0,144,13,15,1360718937
0,145,56,86,1360769479
0,146,89,109,1360804595
1,0,130,54,1333459867
1,0,29,138,1333460909
1,1,83,28,1333515229
1,2,202,56,1333595072
1,2,202,51,1333598559
1,3,175,58,1333804433
1,3,167,62,1333806511
1,4,299,139,1333841222
1,4,302,139,1333842089
1,5,202,56,1334236998
1,6,202,56,1334544634
1,7,202,56,1334956093
1,7,187,76,1334956630
1,8,202,56,1334978812
1,9,202,56,1335037698
1,9,130,54,1335038418
1,9,130,54,1335043269
1,9,128,64,1335043792
1,9,132,58,1335044351
1,9,130,56,1335052951
1,9,138,57,1335053966
1,9,137,51,1335056391
1,9,130,54,1335058635
1,9,202,56,1335059487
1,9,193,48,1335060235
1,10,130,54,1335101403
1,10,129,50,1335101550
1,11,216,142,1336106730
1,11,202,135,1336106804
1,12,193,48,1336444846
1,12,197,52,1336455474
1,12,194,51,1336455945
1,12,202,56,1336461647
1,13,202,56,1336527114
1,13,197,46,1336527689
1,13,197,47,1336527739
1,13,197,45,1336527906
1,13,197,45,1336535067
1,13,202,56,1336536412
1,14,202,56,1336658642
1,15,202,56,1336918904
1,16,202,56,1337136826
1,16,130,54,1337137601
1,16,129,57,1337138072
1,16,132,58,1337138449
1,16,130,54,1337147533
1,16,202,56,1337148115
1,17,202,56,1337778228
1,17,201,59,1337778453
1,18,202,56,1337912110
1,19,91,150,1338100809
1,20,130,54,1338450118
1,20,202,56,1338451288
1,21,202,56,1338512518
1,21,200,54,1338512778
1,21,197,46,1338513183
1,21,194,49,1338514582
1,21,199,45,1338515346
1,21,202,57,1338515554
1,21,199,46,1338516586
1,21,197,45,1338524033
1,21,193,48,1338525154
1,21,200,54,1338533312
1,22,202,56,1338689456
1,22,96,25,1338690825
1,22,94,29,1338691632
1,22,105,8,1338694400
1,22,96,26,1338694447
1,22,130,54,1338701862
1,23,292,11,1338755650
1,23,294,9,1338756266
1,23,196,49,1338774792
1,23,201,52,1338778016
1,23,202,56,1338778431
1,24,202,56,1338820473
1,24,130,54,1338821056
1,24,129,50,1338821303
1,24,129,31,1338826336
1,24,161,11,1338832963
1,24,160,10,1338833155
1,24,159,13,1338834378
1,25,133,38,1338858231
1,25,134,42,1338865336
1,25,130,54,1338869146
1,25,202,56,1338869894
1,26,199,54,1338948672
1,27,237,115,1340070611
1,27,223,120,1340073581
1,28,107,54,1340588386
1,28,107,58,1340589046
1,28,106,49,1340593702
1,28,107,54,1340594281
1,28,202,56,1340595120
1,29,237,115,1340730538
1,29,226,119,1340733286
1,29,223,119,1340751007
1,29,200,54,1340769250
1,29,199,54,1340769293
1,29,202,56,1340770673
1,30,237,115,1341089077
1,31,202,56,1341198029
1,31,201,55,1341198418
1,31,199,49,1341199769
1,31,196,54,1341216930
1,31,201,50,1341227947
1,31,202,56,1341229932
1,32,237,115,1341348264
1,33,199,54,1341374844
1,33,200,54,1341374855
1,33,197,50,1341377214
1,33,199,54,1341383410
1,33,202,56,1341385031
1,34,237,115,1341438234
1,34,224,120,1341439070
1,34,223,120,1341453822
1,34,237,115,1341472659
1,35,202,56,1341522485
1,35,158,64,1341523184
1,35,154,79,1341527133
1,35,223,120,1341533274
1,35,224,120,1341535255
1,35,237,115,1341555856
1,36,237,115,1341584443
1,36,224,120,1341585318
1,37,229,119,1341616837
1,37,237,115,1341628511
1,38,202,56,1341709650
1,38,200,54,1341710172
1,38,199,54,1341710220
1,38,199,45,1341711870
1,38,130,54,1341717878
1,38,127,63,1341718417
1,38,130,54,1341727604
1,38,202,56,1341728619
1,39,202,56,1341799057
1,39,194,45,1341802933
1,39,202,56,1341805074
1,40,202,56,1342147043
1,40,199,54,1342148043
1,40,197,45,1342149109
1,40,197,46,1342149513
1,40,199,45,1342156280
1,40,198,51,1342160409
1,41,234,52,1342456189
1,42,202,51,1342505234
1,42,202,56,1342508462
1,43,202,56,1343403369
1,43,130,54,1343404236
1,43,129,50,1343405234
1,44,227,119,1343529971
1,44,208,120,1343533559
1,44,130,54,1343534434
1,44,130,57,1343542840
1,45,202,56,1344124127
1,45,257,81,1344128911
1,45,79,191,1344131404
1,46,80,191,1344232537
1,47,216,93,1345099757
1,48,130,54,1346808806
1,48,202,56,1346809309
1,48,201,55,1346809431
1,48,200,54,1346810722
1,48,197,50,1346811308
1,48,199,54,1346818610
1,49,316,28,1346861076
1,49,273,96,1346861991
1,49,279,103,1346862651
1,49,273,96,1346875756
1,49,316,28,1346876651
1,50,130,54,1347172886
1,51,158,64,1347663026
1,51,202,56,1347663738
1,51,200,53,1347666307
1,51,202,56,1347677327
1,52,79,191,1349674616
1,52,257,81,1349677245
1,53,187,76,1349934135
1,54,202,56,1349986968
1,54,198,47,1349987894
1,54,200,54,1349995634
1,54,201,55,1349995671
1,54,202,55,1349996769
1,54,202,56,1349999426
1,54,158,64,1349999863
1,54,159,64,1350000398
1,54,197,49,1350020957
1,55,202,51,1350044840
1,56,202,56,1350070336
1,56,191,32,1350071175
1,56,186,41,1350071232
1,56,192,44,1350082199
1,56,202,56,1350086281
1,56,158,64,1350087069
1,56,161,67,1350087673
1,56,164,65,1350087882
1,57,202,56,1350352026
1,57,197,50,1350354246
1,58,182,64,1350451564
1,59,198,59,1350628361
1,59,202,56,1350632483
1,60,171,119,1350865687
1,60,187,76,1350865823
1,60,175,68,1350867378
1,60,195,53,1350869125
1,60,195,49,1350869276
1,60,193,48,1350873205
1,60,202,56,1350883438
1,61,164,65,1350936038
1,61,158,64,1350940448
1,61,198,47,1350941886
1,61,202,56,1350958590
1,62,202,56,1351207705
1,62,198,47,1351208767
1,62,203,51,1351229697
1,63,202,56,1351284413
1,63,187,76,1351284924
1,63,188,79,1351288040
1,63,208,120,1351307834
1,63,130,54,1351308749
1,63,131,58,1351311439
1,63,130,54,1351321482
1,64,202,56,1351444919
1,64,164,65,1351456346
1,65,196,51,1351488773
1,66,202,56,1351627659
1,66,204,54,1351628753
1,66,204,54,1351629521
1,66,189,53,1351634586
1,66,190,52,1351635446
1,66,199,50,1351645050
1,66,198,47,1351651890
1,66,202,56,1351654691
1,66,164,66,1351674907
1,66,202,56,1351678102
1,67,202,56,1351713207
1,67,171,119,1351717160
1,67,167,135,1351717593
1,67,173,128,1351717903
1,67,172,169,1351718607
1,67,168,173,1351721805
1,67,172,169,1351722884
1,67,202,56,1351723938
1,67,202,56,1351741028
1,67,187,76,1351741480
1,67,171,119,1351741908
1,67,166,121,1351743065
1,67,161,119,1351744409
1,67,161,120,1351744593
1,67,202,56,1351744980
1,68,130,54,1352120838
1,69,202,56,1352580134
1,69,188,79,1352581151
1,70,202,56,1352609110
1,71,202,56,1352683724
1,71,158,64,1352684286
1,72,202,56,1352746276
1,73,202,56,1352773147
1,74,202,56,1352998764
1,74,164,65,1353010594
1,74,158,64,1353030081
1,74,202,56,1353031131
1,74,202,56,1353041584
1,75,164,65,1354300933
1,75,202,56,1354306962
1,75,199,45,1354317925
1,75,198,47,1354317929
1,75,202,56,1354331347
1,76,39,74,1354389195
1,76,44,73,1354399866
1,76,133,38,1354401541
1,76,132,38,1354401551
1,76,134,39,1354402902
1,76,129,43,1354406744
1,76,202,56,1354415795
1,76,199,54,1354420120
1,76,202,56,1354420141
1,77,202,56,1354485104
1,77,132,62,1354487491
1,77,135,75,1354494366
1,78,202,56,1354519129
1,79,202,56,1354559534
1,79,123,55,1354561295
1,79,121,54,1354575030
1,80,130,54,1354603295
1,80,202,56,1354603799
1,81,202,56,1354660215
1,81,199,52,1354660223
1,81,202,56,1354661052
1,82,212,43,1354743608
1,82,202,56,1354751490
1,82,134,76,1354754986
1,82,129,63,1354762389
1,82,130,63,1354765250
1,82,130,54,1354768826
1,83,202,56,1354909023
1,83,86,61,1354921748
1,83,81,61,1354922670
1,83,212,43,1354925577
1,83,202,56,1354925586
1,83,130,54,1354926850
1,83,129,57,1354930282
1,83,145,57,1354940015
1,83,202,56,1354940521
1,84,202,56,1354992760
1,84,130,54,1354993272
1,85,208,45,1355121390
1,86,202,56,1355143413
1,87,202,56,1355207368
1,88,202,56,1355235925
1,89,202,56,1355321645
1,89,130,54,1355322131
1,89,130,54,1355332005
1,89,202,56,1355332878
1,90,134,71,1355457407
1,91,197,50,1356850376
1,91,202,56,1356851813
1,92,121,54,1357357907
1,92,130,54,1357369968
1,92,202,56,1357370357
1,93,202,56,1357777344
1,93,194,45,1357783491
1,93,200,45,1357787450
1,93,202,56,1357792538
1,94,130,54,1358037948
1,94,202,56,1358038486
1,95,81,190,1358119703
1,96,202,56,1358490474
1,96,204,61,1358491878
1,97,202,56,1358821716
1,97,200,53,1358822369
1,97,198,48,1358822672
1,97,200,45,1358822752
1,97,202,56,1358833793
1,98,202,56,1358992816
1,98,196,49,1358994044
1,98,199,46,1358994733
1,99,234,52,1359162229
1,99,191,108,1359163664
1,99,202,56,1359180242
1,100,202,56,1359264632
1,101,44,73,1359437265
1,101,202,56,1359439108
1,102,202,56,1359593085
1,102,198,47,1359593785
1,102,200,45,1359606176
1,103,199,50,1359756095
1,103,199,57,1359757482
1,103,202,56,1359757726
1,104,158,64,1359831947
1,104,158,64,1359849201
1,104,158,64,1359856072
1,104,202,56,1359856082
1,105,195,49,1359948410
1,105,195,49,1359951908
1,105,201,52,1359952062
1,106,202,56,1360203891
1,106,208,54,1360217348
1,107,193,48,1360610040
1,107,196,49,1360612246
1,107,195,53,1360613617
1,107,195,51,1360614907
1,107,198,47,1360624288
1,107,200,45,1360639115
1,108,202,56,1360721624
1,108,130,54,1360722641
1,108,115,54,1360724816
1,108,115,57,1360729554
1,108,114,56,1360735270
1,108,202,56,1360739505
1,109,131,67,1360815913
2,0,46,73,1333461089
2,0,43,74,1333461137
2,0,169,162,1333462872
2,0,170,161,1333463017
2,0,157,167,1333466853
2,0,155,166,1333472412
2,0,170,161,1333472895
2,0,155,166,1333485961
2,0,157,167,1333487856
2,0,155,166,1333490711
2,0,170,161,1333492548
2,0,165,167,1333496281
2,0,288,105,1333497044
2,0,286,105,1333497091
2,0,285,105,1333508252
2,0,44,73,1333521625
2,1,43,74,1333551891
2,1,170,167,1333553482
2,1,169,162,1333553913
2,1,170,161,1333554101
2,2,46,73,1333893225
2,2,43,74,1333893254
2,2,169,162,1333894936
2,3,170,167,1333948814
2,3,46,73,1333950282
2,4,46,73,1333979522
2,4,43,74,1333979565
2,4,169,162,1333981535
2,4,170,161,1333981666
2,4,165,161,1333982923
2,4,166,192,1333983555
2,4,167,202,1333984059
2,4,168,203,1333984274
2,4,168,204,1333984357
2,4,166,192,1333998510
2,4,165,161,1333999115
2,4,169,163,1333999426
2,4,170,161,1334000822
2,4,155,166,1334007758
2,4,157,167,1334008338
2,4,155,166,1334010394
2,4,170,161,1334010962
2,5,43,74,1334033972
2,6,46,73,1334065819
2,6,43,74,1334065860
2,6,167,202,1334068430
2,6,168,204,1334068504
2,6,166,192,1334085504
2,6,165,161,1334086068
2,6,168,163,1334086318
2,6,170,161,1334086418
2,6,162,175,1334101283
2,7,170,167,1334123756
2,7,43,74,1334125522
2,7,46,73,1334125567
2,8,46,73,1334153684
2,8,43,74,1334153828
2,8,170,167,1334155268
2,9,46,73,1334238636
2,9,43,74,1334238677
2,9,170,167,1334240170
2,9,169,162,1334240407
2,9,170,161,1334240526
2,9,157,167,1334249545
2,9,155,166,1334251752
2,9,170,161,1334252406
2,9,155,166,1334271441
2,9,157,167,1334271540
2,9,155,166,1334275309
2,9,170,161,1334275856
2,9,169,164,1334284037
2,9,170,167,1334298890
2,9,46,73,1334300901
2,10,46,73,1334330663
2,10,43,74,1334330704
2,10,170,167,1334332178
2,10,169,162,1334332517
2,10,170,161,1334332755
2,11,43,74,1334497942
2,11,170,167,1334499451
2,11,169,162,1334499948
2,12,170,167,1334547373
2,13,46,73,1334584267
2,13,43,74,1334584308
2,14,170,167,1334636603
2,14,43,74,1334638253
2,14,46,73,1334638297
2,15,46,73,1334670591
2,15,43,74,1334670628
2,15,170,167,1334672188
2,15,169,162,1334672506
2,15,170,161,1334672771
2,15,155,166,1334677428
2,15,157,167,1334680789
2,15,169,162,1334689868
2,16,46,73,1334757017
2,16,43,74,1334757071
2,16,170,167,1334758823
2,16,169,162,1334758870
2,16,170,161,1334758905
2,16,155,166,1334765730
2,16,157,167,1334766455
2,16,155,166,1334771274
2,16,170,161,1334771530
2,16,155,166,1334785434
2,16,157,167,1334785788
2,16,155,166,1334789462
2,16,170,167,1334808517
2,16,43,74,1334810178
2,16,46,73,1334810210
2,17,46,73,1334845492
2,17,43,74,1334845525
2,17,169,162,1334848390
2,17,170,161,1334848574
2,18,165,161,1334871419
2,18,166,192,1334871907
2,18,167,201,1334872223
2,18,168,202,1334872378
2,18,168,205,1334872452
2,18,168,204,1334872525
2,19,172,169,1334903280
2,19,43,74,1334904928
2,19,46,73,1334905185
2,20,170,167,1335104932
2,20,169,162,1335105184
2,20,170,161,1335105259
2,21,165,161,1335130288
2,21,166,192,1335131167
2,21,167,201,1335131628
2,21,168,202,1335131668
2,21,168,205,1335131691
2,22,166,192,1335155139
2,22,170,167,1335155304
2,22,43,74,1335156684
2,22,46,73,1335156729
2,23,46,73,1335189054
2,23,43,74,1335189108
2,23,166,192,1335190992
2,23,167,201,1335191648
2,23,168,202,1335191718
2,23,168,204,1335191750
2,23,168,205,1335191786
2,24,166,192,1335216493
2,24,165,161,1335217060
2,24,170,161,1335217410
2,25,43,74,1335250335
2,26,43,74,1335277165
2,26,170,167,1335278464
2,26,166,192,1335278920
2,26,167,201,1335279309
2,26,168,204,1335279665
2,26,168,205,1335279763
2,27,170,167,1335323852
2,27,43,74,1335325735
2,27,46,73,1335325820
2,28,43,74,1335362608
2,28,170,167,1335364123
2,28,169,162,1335364342
2,28,170,161,1335364377
2,28,155,166,1335368858
2,28,157,167,1335369323
2,28,155,166,1335372618
2,28,170,161,1335374266
2,28,155,166,1335386866
2,28,157,167,1335387164
2,28,155,166,1335392365
2,28,170,161,1335392977
2,29,170,167,1335415105
2,29,43,74,1335416670
2,29,46,73,1335416702
2,30,273,98,1335502595
2,31,273,96,1335525884
2,31,44,73,1335527964
2,31,46,73,1335528056
2,32,44,73,1335569299
2,32,45,75,1335569758
2,32,46,73,1335569822
2,33,170,167,1335881661
2,33,169,162,1335881926
2,33,170,161,1335882553
2,34,170,167,1335929052
2,34,43,74,1335930627
2,34,46,73,1335930683
2,35,43,74,1336312407
2,35,170,167,1336313857
2,35,169,162,1336314042
2,35,170,161,1336314148
2,36,170,167,1336358508
2,36,43,74,1336359975
2,36,46,73,1336360290
2,37,43,74,1336398693
2,37,170,167,1336400211
2,37,169,162,1336400411
2,37,170,161,1336400688
2,38,165,161,1336444162
2,38,170,161,1336444237
2,38,43,74,1336452177
2,38,46,73,1336452235
2,39,46,73,1336485072
2,39,43,74,1336485139
2,39,170,167,1336486609
2,39,172,169,1336486651
2,39,166,192,1336487125
2,39,167,201,1336487456
2,39,168,202,1336487643
2,39,168,204,1336487677
2,39,168,205,1336487732
2,39,166,192,1336502643
2,39,165,161,1336503207
2,39,169,162,1336503624
2,40,170,167,1336525828
2,40,43,74,1336527500
2,40,46,73,1336527547
2,41,170,167,1336572817
2,41,169,162,1336573061
2,42,43,74,1336658266
2,42,169,162,1336659492
2,42,170,161,1336659719
2,42,155,166,1336679001
2,42,157,167,1336679582
2,42,155,166,1336696989
2,42,170,161,1336697687
2,42,170,167,1336702757
2,42,43,74,1336704450
2,42,46,73,1336704480
2,43,46,73,1336762594
2,43,43,74,1336762637
2,43,151,170,1336764024
2,43,152,168,1336764679
2,43,152,168,1336767217
2,43,151,170,1336777160
2,43,43,74,1336778329
2,43,46,73,1336778396
2,44,46,73,1336917097
2,44,43,74,1336917151
2,44,170,167,1336918598
2,44,170,161,1336918924
2,45,170,167,1336967899
2,45,43,74,1336969266
2,45,46,73,1336969317
2,46,46,73,1337003472
2,46,170,167,1337004980
2,46,169,162,1337005200
2,46,170,161,1337005276
2,46,155,166,1337017682
2,46,157,167,1337018218
2,46,155,166,1337022410
2,46,170,161,1337024061
2,47,170,167,1337054433
2,47,43,74,1337056119
2,47,46,73,1337056225
2,48,46,73,1337089816
2,48,43,74,1337089849
2,48,170,167,1337091375
2,48,169,162,1337091575
2,48,170,161,1337091613
2,48,157,167,1337095996
2,48,155,166,1337109771
2,48,169,163,1337110412
2,49,170,167,1337132337
2,49,43,74,1337134116
2,49,46,73,1337134212
2,50,46,73,1337176236
2,50,43,74,1337176315
2,50,170,167,1337177594
2,50,172,169,1337177625
2,50,167,201,1337178669
2,50,168,202,1337178763
2,50,168,203,1337178811
2,50,168,205,1337178863
2,50,165,161,1337189525
2,50,169,162,1337203377
2,50,170,161,1337203465
2,50,155,166,1337210115
2,50,157,167,1337210548
2,50,155,166,1337220519
2,50,170,161,1337220668
2,50,170,167,1337231272
2,50,43,74,1337232914
2,50,46,73,1337232973
2,51,43,74,1337262679
2,51,169,162,1337267696
2,51,170,161,1337267703
2,52,176,159,1337311085
2,52,43,74,1337326005
2,52,46,73,1337326194
2,53,170,161,1337573126
2,53,170,167,1337577147
2,53,46,73,1337578992
2,54,46,73,1337608901
2,54,151,170,1337610423
2,54,152,168,1337610509
2,54,157,167,1337610760
2,54,157,167,1337610824
2,54,155,166,1337614929
2,54,170,161,1337615668
2,54,169,162,1337627281
2,55,170,167,1337665179
2,55,43,74,1337666813
2,55,46,73,1337666876
2,56,43,74,1337782392
2,56,170,167,1337783817
2,56,170,161,1337784140
2,57,157,167,1337809353
2,57,155,166,1337814834
2,57,170,161,1337815596
2,58,170,167,1337916515
2,58,46,73,1337918479
2,59,106,134,1338065665
2,59,115,129,1338067995
2,59,106,134,1338068913
2,59,45,72,1338070148
2,59,46,73,1338070181
2,60,170,167,1338128617
2,60,169,162,1338128686
2,60,155,166,1338140741
2,60,157,167,1338141212
2,60,155,166,1338145739
2,60,169,162,1338147638
2,60,170,161,1338147719
2,61,169,162,1338215854
2,61,155,166,1338226853
2,61,157,167,1338227267
2,61,157,167,1338227632
2,61,155,166,1338231804
2,61,168,163,1338232346
2,61,170,161,1338232467
2,62,170,167,1338259404
2,62,43,74,1338260815
2,62,46,73,1338261164
2,63,170,167,1338301198
2,63,169,162,1338301275
2,63,170,161,1338301660
2,63,157,167,1338304775
2,63,155,166,1338321705
2,63,170,161,1338322188
2,63,155,166,1338329942
2,63,157,167,1338330292
2,63,155,166,1338333042
2,63,170,161,1338333869
2,64,170,167,1338473646
2,64,169,162,1338473821
2,64,170,161,1338473929
2,65,170,167,1338519062
2,65,43,74,1338520831
2,65,46,73,1338520867
2,66,203,57,1338679049
2,66,201,58,1338679316
2,66,41,71,1338680806
2,66,43,74,1338680941
2,66,46,73,1338681025
2,67,46,73,1338731471
2,67,170,167,1338732992
2,67,170,161,1338733418
2,68,170,167,1338778616
2,69,46,73,1338817909
2,69,43,74,1338817959
2,69,170,167,1338819459
2,69,169,162,1338819625
2,69,170,161,1338819716
2,69,155,166,1338831753
2,69,157,167,1338832067
2,69,155,166,1338836650
2,69,168,163,1338837449
2,69,170,161,1338837570
2,70,170,167,1338870130
2,70,43,74,1338871839
2,70,46,73,1338871922
2,71,170,167,1338946276
2,72,46,73,1338991323
2,72,43,74,1338991385
2,72,170,167,1338992975
2,72,169,162,1338993106
2,72,170,161,1338993151
2,72,165,161,1338996128
2,72,166,192,1338996839
2,72,167,202,1338997158
2,72,168,202,1338997380
2,72,168,203,1338997421
2,72,167,204,1338997464
2,72,166,192,1339008211
2,72,165,161,1339008755
2,72,170,161,1339008933
2,73,170,167,1339045088
2,73,43,74,1339046555
2,73,46,73,1339046618
2,74,170,167,1339078479
2,74,169,162,1339078643
2,74,170,161,1339078861
2,75,46,73,1339339302
2,75,43,74,1339339409
2,75,170,167,1339340886
2,75,170,161,1339341401
2,76,185,156,1339395858
2,76,184,158,1339396920
2,76,151,172,1339397128
2,76,151,170,1339397191
2,76,43,74,1339398663
2,76,46,73,1339398722
2,77,43,74,1339425672
2,77,170,167,1339427157
2,77,169,162,1339427541
2,77,170,161,1339427873
2,78,170,167,1339463462
2,78,43,74,1339464940
2,78,46,73,1339465002
2,79,46,73,1339509063
2,79,43,74,1339509139
2,79,170,167,1339510613
2,79,169,162,1339510840
2,79,170,161,1339511828
2,80,155,166,1339544877
2,80,157,167,1339545412
2,80,155,166,1339550391
2,80,170,161,1339550645
2,80,170,167,1339551997
2,80,43,74,1339553295
2,80,46,73,1339553356
2,81,46,73,1339595418
2,81,43,74,1339595536
2,81,170,167,1339596969
2,81,172,169,1339597007
2,81,166,192,1339597474
2,81,168,204,1339598253
2,81,169,162,1339614945
2,81,205,202,1339620323
2,81,170,161,1339639301
2,82,178,171,1339725414
2,83,46,73,1339941033
2,83,43,74,1339941100
2,83,170,167,1339942643
